company,ceo,party,amount
State Street Corp,Kennett Burnes,200,500.0
State Street Corp,Linda Hill,100,2500.0
State Street Corp,Robert Kaplan,100,99088.58
State Street Corp,Robert Kaplan,200,21799.0
Steel Dynamics,Frank Byrne,100,3350.0
Steel Dynamics,James Marcuccilli,200,17230.0
Steel Dynamics,John Bates,200,42750.0
Steel Dynamics,John c Bates,200,500.0
Steel Dynamics,Keith Busse,100,2000.0
Steel Dynamics,Keith Busse,200,92058.25
Steel Dynamics,Mark Millett,200,7000.0
Steel Dynamics,Paul Edgerley,100,5000.0
Steel Dynamics,Paul Edgerley,200,169400.0
Steel Dynamics,Paul Edgerly,200,2400.0
Steel Dynamics,Richard Freeland,200,84366.15
Steel Dynamics,Richard Teets,100,1700.0
Steel Dynamics,Richard Teets,200,7400.0
Stryker,Allan Golston,100,1500.0
Stryker,Howard Cox,100,100.0
Stryker,Howard Cox,200,528200.0
Stryker,Louise Francesconi,100,1750.0
Stryker,Louise Francesconi,200,100.0
Stryker,Ronda Stryker,100,38000.0
Stryker,Ronda Stryker,200,3400.0
Stryker,Srikant Datar,100,500.0
Sungard Data Systems Inc,Chinh Chu,100,2400.0
Sungard Data Systems Inc,Chinh Chu,200,86900.0
Sungard Data Systems Inc,Glenn Hutchins,100,153688.0
Sungard Data Systems Inc,James Greene,100,10200.0
Sungard Data Systems Inc,James Greene,200,127450.0
Sungard Data Systems Inc,James Mann,200,7300.0
Sungard Data Systems Inc,John Marren,100,2400.0
Sungard Data Systems Inc,John Marren,200,6400.0
Sungard Data Systems Inc,Julie Richardson,100,7400.0
Sungard Data Systems Inc,Russell Fradin,200,4900.0
Sungard Data Systems Inc,Sanjeev Mehra,100,107100.0
Sunoco Inc,Chris Casciato,200,5000.0
Sunoco Inc,Irene Britt,100,150.0
Suntrust Banks,Donna Morea,100,16100.0
Suntrust Banks,Donna Morea,200,2500.0
Suntrust Banks,Douglas Ivester,200,1000.0
Suntrust Banks,M douglas Ivester,200,500.0
Suntrust Banks,Phail Wynn,100,5250.0
Suntrust Banks,Phail peggy & phail Wynn,100,500.0
Suntrust Banks,Thomas Watjen,100,3500.0
Suntrust Banks,Thomas Watjen,200,29500.0
Suntrust Banks,William Linnenbringer,100,125.0
Suntrust Banks,William Linnenbringer,200,750.0
Suntrust Banks,William h Rogers,100,1872.0
Supervalu Inc,Craig Herkert,100,2500.0
Supervalu Inc,Donald Chappel,100,1000.0
Supervalu Inc,Donald Chappel,200,9000.0
Supervalu Inc,Edwin Gage,100,1000.0
Supervalu Inc,Edwin Gage,200,4500.0
Supervalu Inc,Irwin Cohen,100,6800.0
Supervalu Inc,Matthew Rubel,200,7000.0
Supervalu Inc,Susan Engel,100,1550.0
Susser Holdings Corp,David Engel,100,5750.0
Susser Holdings Corp,David Engel,200,11450.0
Susser Holdings Corp,Sam Susser,100,54074.27
Susser Holdings Corp,Sam Susser,200,90036.48999999998
Susser Holdings Corp,Sam l Susser,200,5000.0
Susser Holdings Corp,Stephen Mclean,200,42300.0
Symantec,Dan Schulman,100,2500.0
Symantec,Dan Schulman,200,1975.0
Symantec,David Mahoney,100,20250.0
Symantec,Michael Brown,100,2000.0
Symantec,Michael Brown,200,500.0
Symantec,Stephen Gillett,200,4250.0
Synnex,Fred Breidenbach,200,1000.0
Synnex,Thomas Wurster,100,5000.0
Sysco Corp,Jonathan Golden,100,500.0
Sysco Corp,Jonathan Golden,200,500.0
Sysco Corp,Joseph Hafner,200,15000.0
Sysco Corp,Judith Craven,100,462.0
Sysco Corp,Richard Tilghman,100,250.0
Sysco Corp,Richard Tilghman,200,19940.0
Sysco Corp,Richard Tillman,200,250.0
TIAA-CREF,Eugene Flood,100,2000.0
TIAA-CREF,Howell Jackson,100,1500.0
TIAA-CREF,Maceo Sloan,100,6050.0
TJX Companies Inc,Bernard Cammarata,200,139700.0
TJX Companies Inc,Michael Hines,200,14800.0
TRW Automotive Holdings Corp,Francois Castaing,100,500.0
TRW Automotive Holdings Corp,Francois Castaing,200,2500.0
TRW Automotive Holdings Corp,James Albaugh,100,3500.0
TRW Automotive Holdings Corp,Jf Albaugh,100,500.0
TRW Automotive Holdings Corp,Jim Albaugh,100,9400.0
TRW Automotive Holdings Corp,Jim Albaugh,200,3500.0
TRW Automotive Holdings Corp,Jim Alibaugh,200,1000.0
TRW Automotive Holdings Corp,Jody Miller,100,6250.0
TRW Automotive Holdings Corp,John Plant,200,1000.0
TRW Automotive Holdings Corp,Michael Gambrell,200,9325.0
TRW Automotive Holdings Corp,Neil Simpkin,200,69100.0
TRW Automotive Holdings Corp,Neil Simpkins,100,25000.0
TRW Automotive Holdings Corp,Neil Simpkins,200,5100.0
TRW Automotive Holdings Corp,Robert Friedman,100,147140.0
TRW Automotive Holdings Corp,Robert Friedman,200,98200.0
TRW Automotive Holdings Corp,Robert d Friedman,200,12500.0
TRW Automotive Holdings Corp,Robert e Friedman,100,2000.0
Targa Resources,James Whalen,200,800.0
Targa Resources,Jim Whalen,200,360.0
Targa Resources,Joe Perkins,200,1500.0
Targa Resources,Joe bob Perkins,200,1700.0
Targa Resources,Rene Joyce,200,800.0
Target Corp,Derica Rice,100,7250.0
Target Corp,Derica Rice,200,1000.0
Target Corp,Greg Steinhafel,200,500.0
Target Corp,Gregg Steinhafel,100,4900.0
Target Corp,Gregg Steinhafel,200,59100.0
Target Corp,Solomon Trujillo,100,7500.0
Target Corp,Solomon Trujillo,200,12500.0
Tech Data Corp,Charles Adair,200,1500.0
Telephone & Data Systems,Donald Nebergall,200,1600.0
Telephone & Data Systems,Gary Sugarman,100,16599.5
Telephone & Data Systems,Herb Wander,100,500.0
Telephone & Data Systems,Herb Wander,200,1000.0
Telephone & Data Systems,Herbert Wander,100,3213.0
Telephone & Data Systems,Herbert Wander,200,7400.0
Telephone & Data Systems,Leroy Carlson,200,4400.0
Telephone & Data Systems,"Leroy Carlson,",200,1000.0
Telephone & Data Systems,Mitchell Saranow,100,100.0
Telephone & Data Systems,Mitchell Saranow,200,250.0
Tenet Healthcare,Edward Kangas,100,2000.0
Tenet Healthcare,Edward Kangas,200,1500.0
Tenet Healthcare,Floyd Loop,100,1000.0
Tenet Healthcare,John Bush,200,37750.0
Tenet Healthcare,Karen Garrison,100,1000.0
Tenet Healthcare,Richard Pettingill,100,1000.0
Tenneco,Dennis Letham,200,250.0
Tenneco,Gregg Sherrill,200,12500.0
Terex,Chris Andersen,200,2000.0
Terex,David Wang,200,1000.0
Terex,G Anderson,200,500.0
Terex,G chris Andersen,200,3000.0
Terex,G chris Anderson,200,1000.0
Terex,Paula Cholmondeley,100,1100.0
Terex,Ron Defeo,200,1000.0
Terex,Ronald Defeo,100,2000.0
Terex,Ronald Defeo,200,16500.0
Terex,Scott Wine,100,2500.0
Terex,Scott Wine,200,145500.0
Tesoro Corp,Gregory Goff,200,25000.0
Tesoro Corp,Jim Nokes,200,5350.0
Tesoro Corp,Robert Goldman,200,11500.0
Texas Instruments Inc,Christie Whitman,200,1000.0
Texas Instruments Inc,Christine Whitman,200,16850.0
Texas Instruments Inc,Ralph Babb,200,13500.0
Texas Instruments Inc,Richard Templeton,200,13100.0
Texas Instruments Inc,Robert Sanchez,200,8126.0
Texas Instruments Inc,Ruth Simmons,100,17000.0
Textron Inc,Dain m Hancock,200,1000.0
Textron Inc,Larry Fish,100,33800.0
Textron Inc,Lawrence Fish,100,133560.0
Textron Inc,Scott Donnelly,200,13200.0
Thermo Fisher Scientific Inc,Elaine Ullian,100,3250.0
Thermo Fisher Scientific Inc,Elaine Ullian,200,500.0
Thermo Fisher Scientific Inc,Jim Manzi,100,27500.0
Thermo Fisher Scientific Inc,Jim Manzi,200,500.0
Thermo Fisher Scientific Inc,Marc Casper,100,1500.0
Thermo Fisher Scientific Inc,Martin Harris,100,500.0
Thermo Fisher Scientific Inc,Nelson Chai,100,1000.0
Thermo Fisher Scientific Inc,Nelson Chai,200,7500.0
Thermo Fisher Scientific Inc,Thomas Lynch,100,3000.0
Thermo Fisher Scientific Inc,Thomas Lynch,200,2550.0
Thrivent Financial for Lutherans,Adrian Tocklin,100,200.0
Thrivent Financial for Lutherans,Alice Richter,200,100.0
Thrivent Financial for Lutherans,Bonnie Raquet,200,1000.0
Thrivent Financial for Lutherans,Brad Hewitt,200,4750.0
Thrivent Financial for Lutherans,Bradford Hewitt,100,2750.0
Thrivent Financial for Lutherans,Mark Jeske,200,50.0
Time Warner Cable,David Chang,100,2997.0
Time Warner Cable,Don Logan,100,3500.0
Time Warner Cable,Peter Haje,100,54703.0
Time Warner Cable,Thomas Castro,100,16500.0
Time Warner Cable,Tom Castro,100,2500.0
Time Warner Cable,Wayne Pace,200,500.0
Time Warner Inc,Barry Meyer,100,226800.0
Time Warner Inc,Barry Meyer,200,2500.0
Time Warner Inc,Deborah Wright,100,6780.0
Time Warner Inc,Kenneth Novack,100,15125.0
Time Warner Inc,Kenneth Novack,200,26200.0
Time Warner Inc,Kenneth j Novack,200,10000.0
Time Warner Inc,Paul Wachter,100,990.0
Time Warner Inc,Philip Kent,100,5000.0
Timken Co,Bill Timken,200,500.0
Timken Co,Frank Sullivan,100,1400.0
Timken Co,Frank Sullivan,200,197430.28
Timken Co,Jacqueline Woods,100,1000.0
Timken Co,Jacqueline Woods,200,3250.0
Timken Co,John Ballbach,200,2500.0
Timken Co,John Timken,200,2900.0
Timken Co,Phil Cox,200,2500.0
Timken Co,Ward Timken,200,490801.99
Timken Co,Ward Timken j,200,6000.0
Timken Co,William Timken,200,244100.0
Timken Co,William r Timken,200,3500.0
Toys R Us Inc,Josh Bekenstein,100,2500.0
Toys R Us Inc,Josh Bekenstein,200,2500.0
Toys R Us Inc,Joshua Bekenstein,100,90450.0
Toys R Us Inc,Matthew Levin,100,9900.0
Toys R Us Inc,Matthew Levin,200,129100.0
Toys R Us Inc,Michael Fascitelli,100,29300.0
Toys R Us Inc,Michael Fascitelli,200,105600.0
Toys R Us Inc,Michael Ward,200,500.0
Toys R Us Inc,Wendy Silverstein,100,3900.0
Toys R Us Inc,Wendy Silverstein,200,8000.0
Travelcenters of America,Arthur Koumantzelis,100,1200.0
Travelcenters of America,Arthur Koumantzelis,200,250.0
Travelcenters of America,Aruther g & vaia i Koumantzelis,100,1000.0
Travelcenters of America,Barry Portnoy,200,2500.0
Travelers Cos Inc,Alan Beller,100,500.0
Travelers Cos Inc,Janet Dolan,100,1500.0
Travelers Cos Inc,Jay Fishman,100,6400.0
Travelers Cos Inc,Jay Fishman,200,11500.0
Travelers Cos Inc,John Dasburg,200,87450.0
Travelers Cos Inc,Laurie Thomsen,100,200.0
Travelers Cos Inc,Lawrence Graev,100,850.0
Travelers Cos Inc,Lawrence Graev,200,7000.0
Travelers Cos Inc,William Kane,200,1700.0
Tyson Foods Inc,Al Zapanta,200,4000.0
Tyson Foods Inc,Albert Zapanta,100,12500.0
Tyson Foods Inc,Albert Zapanta,200,33300.0
Tyson Foods Inc,Bradley Sauer,200,250.0
Tyson Foods Inc,Gaurdie Banister,100,5250.0
Tyson Foods Inc,Gaurdie Banister,200,8750.0
Tyson Foods Inc,John Tyson,100,51700.0
Tyson Foods Inc,John Tyson,200,205300.0
U.S. Bancorp,Craig & tracy Schnuck,200,1000.0
U.S. Bancorp,Craig Schnuck,200,291499.98
U.S. Bancorp,Craig Scnuck,200,2500.0
U.S. Bancorp,Craig d Schnuck,200,2500.0
U.S. Bancorp,D Omaley,200,2250.0
U.S. Bancorp,David Omaley,200,51820.0
U.S. Bancorp,David b Omaley,200,5270.0
U.S. Bancorp,Richard Davis,100,8300.0
U.S. Bancorp,Richard Davis,200,67750.0
U.S. Bancorp,Victoria Gluckman,100,2500.0
U.S. Bancorp,Victoria Gluckman,200,6800.0
U.S. Bancorp,Y Belton,100,1000.0
UGI,Frank Hermance,200,1000.0
UGI,John Walsh,200,3000.0
UGI,John l & patricia Walsh,200,1000.0
UGI,Marvin Schlanger,100,1250.0
UGI,Marvin Schlanger,200,8000.0
UGI,Roger Vincent,200,3200.0
URS,Martin Koffel,200,4400.0
US Airways Group Inc,Bill Post,100,2500.0
US Airways Group Inc,Bill Post,200,1250.0
US Airways Group Inc,Cheryl Krongard,200,1000.0
US Airways Group Inc,Doug Parker,100,85424.0
US Airways Group Inc,Doug Parker,200,22650.0
US Airways Group Inc,Douglas Parker,100,3500.0
US Airways Group Inc,Herbert Baum,200,9760.0
US Airways Group Inc,Richard Kraemer,200,14100.0
US Airways Group Inc,Richard Kramer,200,4000.0
US Airways Group Inc,W douglas Parker,100,4800.0
US Airways Group Inc,W douglas Parker,200,2500.0
US Airways Group Inc,William Post,100,1244.0
US Airways Group Inc,William Post,200,34814.0
Union Pacific Corporation,Andrew Card,200,20600.0
Union Pacific Corporation,Andy Card,200,500.0
Union Pacific Corporation,James Young,200,108500.0
Union Pacific Corporation,Jim Young,100,5000.0
Union Pacific Corporation,Jose Villareal,100,2500.0
Union Pacific Corporation,Jose Villarreal,100,28000.0
Union Pacific Corporation,Leo Suggs,200,100.0
Union Pacific Corporation,Thomas Donohue,100,350.0
Union Pacific Corporation,Thomas Donohue,200,19550.0
Union Pacific Corporation,Thomas Mcclarty,100,1000.0
Union Pacific Corporation,Thomas Mclarty,100,163650.0
Union Pacific Corporation,Thomas Mclarty,200,1000.0
Union Pacific Corporation,"Thomas Mclarty,",100,1500.0
Union Pacific Corporation,Thomas f Mclarty,100,21000.0
Union Pacific Corporation,Thoms Donohue,200,500.0
United Continental Holdings,Charles Yamarone,100,1150.0
United Continental Holdings,Charles Yamarone,200,250.0
United Continental Holdings,David Vitale,100,500.0
United Continental Holdings,Henry Meyer,100,1000.0
United Continental Holdings,Henry Meyer,200,4500.0
United Continental Holdings,James Oconnor,200,4050.0
United Continental Holdings,Jane Garvey,100,80650.0
United Continental Holdings,Jane Garvey,200,10200.0
United Continental Holdings,L Simmons,100,1000.0
United Continental Holdings,L Simmons,200,221811.08
United Continental Holdings,L e Simmons,200,5000.0
United Continental Holdings,Laurence Simmons,200,201650.0
United Continental Holdings,Lawrence Simmons,200,13500.0
United Continental Holdings,Le Simmons,200,23750.0
United Continental Holdings,Oscar Munoz,100,4000.0
United Continental Holdings,Oscar Munoz,200,14400.0
United Continental Holdings,William Simmons,200,151550.0
United Parcel Service,Carol Tome,200,31000.0
United Parcel Service,Stewart Eizenstat,100,100.0
United Parcel Service,Stuart Eizenstat,100,19550.0
United Parcel Service,Stuart Elzenstat,100,500.0
United Service Automobile Association,John Moellering,200,2250.0
United Services Automobile Association,Herman Bulls,100,3301.2
United Services Automobile Association,Herman Bulls,200,1500.0
United Services Automobile Association,Joseph Strasser,200,250.0
United Services Automobile Association,Thomas Fargo,100,7700.0
United Services Automobile Association,Thomas Fargo,200,2750.0
United Stationers Inc,Benson Shapiro,100,500.0
United Stationers Inc,Jean Blackwell,100,300.0
United Stationers Inc,Jean Blackwell,200,250.0
United Stationers Inc,Robert Aiken,100,1575.0
United Stationers Inc,Robert Aiken,200,22200.0
United Stationers Inc,Robert s Aiken,200,250.0
United Technologies Corp,Dick Mccormick,200,2500.0
United Technologies Corp,Louis Chenevert,100,9900.0
United Technologies Corp,Richard Mccormick,200,87550.0
Unitedhealth Group Inc,Doug Leatherdale,200,13500.0
Unitedhealth Group Inc,James Campbell,100,13250.0
Unitedhealth Group Inc,James Campbell,200,1500.0
Unitedhealth Group Inc,Robert Darretta,200,14000.0
Unitedhealth Group Inc,Rodger Lawson,200,2506.0
Unitedhealth Group Inc,Stephen Hemsley,200,51000.0
Unitedhealth Group Inc,William Ballard,100,1500.0
Unitedhealth Group Inc,William Ballard,200,12800.0
Universal Health Services,Alan Miller,200,101200.0
Universal Health Services,Anthony Pantaleoni,100,1500.0
Universal Health Services,Anthony Pantaleoni,200,1000.0
Universal Health Services,John Herrell,200,1000.0
Universal Health Services,Marc Miller,200,12750.0
Universal Health Services,Robert Hotz,100,500.0
Universal Health Services,Robert Hotz,200,5000.0
Unum Group,Albert Macmillan,200,2500.0
Unum Group,Allen & gloria Larson,100,100.0
Unum Group,Gloria Larson,100,4750.0
Unum Group,Pamela Godwin,100,250.0
Unum Group,Thomas Kinser,200,1000.0
Unum Group,William Ryan,200,3250.0
Vanguard Health Systems Inc,Carol Burt,200,62550.0
Vanguard Health Systems Inc,Phil Bredesen,100,10000.0
Vanguard Health Systems Inc,Philip Bredesen,100,58500.0
Vanguard Health Systems Inc,Phillip Bredesen,100,2250.0
Vanguard Health Systems Inc,Stephen Darcy,100,1000.0
Vanguard Health Systems Inc,Stephen Darcy,200,5300.0
Vanguard Health Systems Inc,Steve Darcy,100,1000.0
Vanguard Health Systems Inc,Steve Darcy,200,2500.0
Verizon Communications Inc,Lowell Mcadam,100,7000.0
Verizon Communications Inc,Lowell Mcadam,200,127000.0
Verizon Communications Inc,Rodney Slater,100,3500.0
Vf,Bob Hurst,200,1250.0
Vf,Bobby Hurst,200,1258.0
Vf,George Fellows,200,1000.0
Vf,Juliana Chugg,100,1000.0
Viacom Inc,Alan Greenberg,100,4500.0
Viacom Inc,Brad Grey,100,52400.0
Viacom Inc,Brad Grey,200,5900.0
Viacom Inc,Charles Phillips,100,2500.0
Viacom Inc,George Abrams,100,5750.0
Viacom Inc,Irwin Robinson,100,1550.0
Viacom Inc,Irwin Robinson,200,500.0
Viacom Inc,Philippe Dauman,100,74800.0
Viacom Inc,Philippe Dauman,200,24500.0
Viacom Inc,Phillippe Dauman,100,2400.0
Viacom Inc,Robert Kraft,100,99500.0
Viacom Inc,Robert k Kraft,100,22100.0
Viacom Inc,Thomas Dooley,100,75600.0
Viacom Inc,Thomas Dooley,200,22100.0
Visa,Gary Coughlan,200,15500.0
Visa,Gary Coughlin,200,250.0
Visa,Joseph Saunders,100,7500.0
Visa,Joseph Saunders,200,94900.0
Visa,Mary Cranston,100,1500.0
Visteon,Donald Stebbins,200,3400.0
Visteon,Duncan Cocroft,200,750.0
Visteon,Harry Wilson,200,4030400.0
Visteon,Tim Leuliette,200,22400.0
Visteon,Timothy Leuliette,200,58800.0
Visteon,Timothy Leullette,200,2400.0
W. R. Berkley Corporation,George Daly,200,500.0
W. R. Berkley Corporation,Jack Nusbaum,100,10000.0
W. R. Berkley Corporation,Jack Nusbaum,200,500.0
W. R. Berkley Corporation,Mary Farrell,100,3000.0
W. R. Berkley Corporation,Rodney Hawes,200,124400.0
W. R. Berkley Corporation,William Berkley,100,21900.0
W. R. Berkley Corporation,William Berkley,200,124900.0
WW Grainger,D Grainger,200,1000.0
WW Grainger,David Grainger,200,198400.0
WW Grainger,David w Grainger,200,1000.0
WW Grainger,James Slavik,100,1200.0
WW Grainger,James Slavik,200,10000.0
WW Grainger,John Mccarter,100,250.0
WW Grainger,Wilbur Gantz,100,1000.0
WW Grainger,Wilbur Gantz,200,13000.0
WW Grainger,Wilbur h Gantz,200,1000.0
Wal-Mart Stores Inc,Aida Alvarez,100,7750.0
Wal-Mart Stores Inc,Greg Penner,100,6175.0
Wal-Mart Stores Inc,Gregory Penner,100,70200.0
Wal-Mart Stores Inc,Gregory Penner,200,2400.0
Wal-Mart Stores Inc,H Scott,200,2500.0
Wal-Mart Stores Inc,H lee Scott,100,2000.0
Wal-Mart Stores Inc,H lee Scott,200,32900.0
Wal-Mart Stores Inc,Jim Walton,100,34500.0
Wal-Mart Stores Inc,Jim Walton,200,444700.0
Wal-Mart Stores Inc,Lee Scott,100,1000.0
Wal-Mart Stores Inc,Linda Wolf,100,1000.0
Wal-Mart Stores Inc,Marissa Mayer,100,148900.0
Wal-Mart Stores Inc,Marissa Mayer,200,2500.0
Wal-Mart Stores Inc,Michael Duke,100,1000.0
Wal-Mart Stores Inc,Michael Duke,200,1000.0
Wal-Mart Stores Inc,S Walton,200,5000.0
Wal-Mart Stores Inc,S robson Walton,200,7300.0
Walgreen Co,Alejandro Silva,100,19000.0
Walgreen Co,Greg Wasson,200,1000.0
Walgreen Co,Gregory Wasson,100,1000.0
Walgreen Co,Nancy Schlichting,100,55400.00000000001
Walgreen Co,Nancy Schlichting,200,2000.0
Walgreen Co,Steve Davis,100,3000.0
Walgreen Co,Steven Davis,100,5150.0
Walgreen Co,Steven Davis,200,100.0
Walgreen Co,William Foote,200,100.0
Walt Disney Co,Fred Langhammer,200,2500.0
Walt Disney Co,John Chen,100,2000.0
Walt Disney Co,John Chen,200,143800.0
Walt Disney Co,Judith Estrin,100,218100.0
Walt Disney Co,Orin Smith,100,105800.0
Walt Disney Co,Orin Smith,200,11400.0
Walt Disney Co,Sheryl Sandberg,100,150680.0
Walt Disney Co,Sheryl Sandberg,200,2500.0
Waste Management Inc,Pastora Cafferty,100,1000.0
Waste Management Inc,W robert Reum,200,2000.0
Wellcare Health Plans,Alec Cunningham,100,2500.0
Wellcare Health Plans,Alec Cunningham,200,5000.0
Wellcare Health Plans,Glenn Steele,100,1250.0
Wellcare Health Plans,Glenn Steele,200,750.0
Wellcare Health Plans,William Trubeck,200,11417.0
Wellcare Health Plans,William Trubek,200,50.0
Wellpoint Inc,Julie Hill,100,750.0
Wellpoint Inc,"Robert Dixon,",100,629.0
Wellpoint Inc,Warren Jobe,200,9450.0
Wells Fargo & Co,Cynthia Milligan,200,35750.0
Wells Fargo & Co,Federico Pe?a,100,250.0
Wells Fargo & Co,Federico Pena,100,41600.0
Wells Fargo & Co,H jon Runstad,100,250.0
Wells Fargo & Co,H jon Runstad,200,5000.0
Wells Fargo & Co,Jon & judith Runstad,200,500.0
Wells Fargo & Co,Judith Runstad,100,10100.0
Wells Fargo & Co,Judith Runstad,200,8650.0
Wells Fargo & Co,Lloyd Dean,100,38450.0
Wells Fargo & Co,P Quigley,200,1000.0
Wells Fargo & Co,Phil Quigley,200,1000.0
Western & Southern Financial Group Inc,Donald Bliss,200,200.0
Western & Southern Financial Group Inc,Eugene Ruehlman,200,200.0
Western & Southern Financial Group Inc,Eugene Ruehlmann,200,2500.0
Western & Southern Financial Group Inc,Eugene Ruehmann,200,480.0
Western & Southern Financial Group Inc,Eugene p Ruehlmann,200,200.0
Western & Southern Financial Group Inc,G Walker,100,100.0
Western & Southern Financial Group Inc,G Walker,200,3000.0
Western & Southern Financial Group Inc,George Voinovich,200,35740.88
Western & Southern Financial Group Inc,George Walker,100,500.0
Western & Southern Financial Group Inc,George Walker,200,42175.0
Western & Southern Financial Group Inc,George h Walker,200,1000.0
Western & Southern Financial Group Inc,"George h Walker,",200,1000.0
Western & Southern Financial Group Inc,Gh Walker,200,400.0
Western & Southern Financial Group Inc,Herbert Brown,100,3700.0
Western & Southern Financial Group Inc,Herbert Brown,200,1000.0
Western & Southern Financial Group Inc,Jo Davidson,200,13400.0
Western & Southern Financial Group Inc,Jo ann Davidson,200,11950.0
