,salary
141390,19339.35
141391,22940.99
141392,22712.25
141393,21023.73
141394,18645.74
141395,15258.41
141396,17592.1
141397,15165.5
141398,18141.7
141399,20542.89
141400,16736.49
141401,21598.31
141402,22659.47
141403,22654.71
141404,16399.35
141405,19903.67
141406,19058.43
141407,19756.38
141408,13127.86
141409,22618.38
141410,13985.76
141411,17166.72
141412,16397.49
141413,20556.58
141414,22586.93
141415,15201.55
141416,22564.29
141417,15928.45
141418,22547.94
141419,19205.62
141420,22542.28
141421,16006.44
141422,22534.85
141423,22523.58
141424,20502.51
141425,16111.08
141426,15257.94
141427,22495.93
141428,22715.85
141429,15704.85
141430,22482.71
141431,17263.08
141432,22457.78
141433,15330.6
141434,22447.85
141435,22433.3
141436,14335.3
141437,18078.23
141438,19177.27
141439,22414.0
141440,22412.81
141441,20395.51
141442,22391.88
141443,21541.2
141444,14036.0
141445,16589.4
141446,20424.51
141447,22360.95
141448,18289.47
141449,16151.85
141450,22349.35
141451,22341.92
141452,22336.67
141453,22331.46
141454,22320.67
141455,22312.67
141456,22529.8
141457,15908.07
141458,22297.91
141459,22296.7
141460,22295.74
141461,15992.66
141462,15715.6
141463,22243.67
141464,22237.83
141465,22237.25
141466,14463.22
141467,14770.22
141468,20762.88
141469,22198.45
141470,20628.02
141471,18409.43
141472,14738.74
141473,22177.8
141474,18744.25
141475,14710.74
141476,20380.5
141477,14114.4
141478,20165.5
141479,15024.36
141480,22134.48
141481,14681.02
141482,14681.01
141483,14681.0
141484,14681.0
141485,14681.0
141486,14681.0
141487,14681.0
141488,14681.0
141489,14681.0
141490,14681.0
141491,14681.0
141492,14681.0
141493,22124.91
141494,14455.0
141495,22098.68
141496,22095.72
141497,13968.59
141498,14276.7
141499,21889.0
141500,22088.6
141501,20519.32
141502,22084.0
141503,14835.63
141504,22075.71
141505,22074.37
141506,22074.16
141507,22070.88
141508,22058.47
141509,22043.86
141510,22033.28
141511,16877.05
141512,22029.8
141513,19430.48
141514,18298.27
141515,22014.54
141516,14887.45
141517,20442.13
141518,17699.94
141519,18863.85
141520,20411.2
141521,14614.99
141522,21973.08
141523,21964.18
141524,13748.5
141525,21955.74
141526,18544.29
141527,21940.91
141528,18601.49
141529,17680.96
141530,14548.81
141531,22146.71
141532,17603.1
141533,18535.95
141534,22123.29
141535,19863.42
141536,17183.11
141537,18711.29
141538,16355.12
141539,15816.0
141540,15230.59
141541,21852.0
141542,21852.0
141543,16090.14
141544,21847.59
141545,19868.03
141546,21841.6
141547,22059.66
141548,20304.52
141549,14982.2
141550,21817.56
141551,21804.98
141552,14757.05
141553,22008.23
141554,14585.73
141555,18645.45
141556,15282.25
141557,13631.13
141558,15804.9
141559,18660.0
141560,19878.51
141561,21739.45
141562,14631.16
141563,21723.68
141564,21721.76
141565,19612.09
141566,16497.81
141567,15828.48
141568,15161.0
141569,21901.65
141570,17697.44
141571,19707.64
141572,15656.99
141573,21651.0
141574,15124.0
141575,18118.04
141576,21631.3
141577,19515.88
141578,19560.83
141579,21580.75
141580,21565.66
141581,13918.71
141582,14587.74
141583,18294.04
141584,21547.08
141585,21051.35
141586,15556.6
141587,20789.6
141588,15493.8
141589,19866.92
141590,21504.11
141591,21717.5
141592,21497.51
141593,17044.56
141594,19541.94
141595,21470.62
141596,17585.84
141597,21457.98
141598,15902.05
141599,17541.65
141600,14828.0
141601,15495.0
141602,21407.71
141603,21399.86
141604,21377.34
141605,21372.56
141606,21363.32
141607,17193.08
141608,21344.24
141609,21343.7
141610,19507.43
141611,21320.25
141612,14238.84
141613,14760.94
141614,17892.67
141615,18085.97
141616,13395.69
141617,21474.69
141618,21257.9
141619,19903.16
141620,19496.94
141621,21239.6
141622,21235.57
141623,16455.25
141624,21234.17
141625,17763.18
141626,21410.8
141627,14171.18
141628,14619.69
141629,19314.24
141630,19185.17
141631,14032.09
141632,21132.31
141633,21127.54
141634,21121.29
141635,13890.3
141636,15289.2
141637,14719.3
141638,15511.94
141639,18475.0
141640,19716.01
141641,19714.63
141642,19105.4
141643,21063.64
141644,21062.83
141645,16965.42
141646,13935.12
141647,19700.83
141648,19700.83
141649,21037.62
141650,21032.39
141651,13927.82
141652,21023.21
141653,21019.98
141654,17760.55
141655,21008.48
141656,15596.77
141657,20993.58
141658,20988.92
141659,15185.1
141660,14921.9
141661,20972.66
141662,20971.1
141663,13989.33
141664,13450.84
141665,15423.73
141666,20947.92
141667,15061.84
141668,20916.16
141669,15706.8
141670,16031.73
141671,18919.4
141672,20907.56
141673,20900.76
141674,12163.96
141675,14870.76
141676,20420.06
141677,20884.9
141678,13816.84
141679,20878.3
141680,20873.98
141681,13856.2
141682,13443.73
141683,14474.0
141684,14406.42
141685,21056.52
141686,20840.85
141687,20830.45
141688,20824.99
141689,18837.28
141690,20815.82
141691,14564.67
141692,20811.05
141693,18923.96
141694,17621.65
141695,17465.3
141696,20768.69
141697,13749.02
141698,20756.33
141699,20751.31
141700,17468.77
141701,20729.92
141702,20723.4
141703,18599.38
141704,15501.39
141705,20709.45
141706,13015.3
141707,16929.6
141708,18019.07
141709,17034.79
141710,17332.23
141711,14779.38
141712,17573.17
141713,20862.92
141714,18681.97
141715,20634.94
141716,13730.92
141717,14548.4
141718,20623.1
141719,16781.75
141720,17588.83
141721,20814.21
141722,18654.99
141723,13580.17
141724,20589.71
141725,16880.93
141726,20575.99
141727,14997.55
141728,17366.29
141729,20558.04
141730,16176.75
141731,20533.42
141732,20518.08
141733,20515.46
141734,20720.48
141735,18558.12
141736,17221.97
141737,20491.94
141738,20484.15
141739,17175.2
141740,20480.03
141741,20471.4
141742,20470.77
141743,16806.79
141744,14076.9
141745,17923.2
141746,20453.07
141747,14921.58
141748,20027.35
141749,20429.22
141750,20422.21
141751,18517.74
141752,20407.79
141753,18533.17
141754,20387.47
141755,17113.05
141756,13375.7
141757,20350.59
141758,13166.85
141759,20536.44
141760,18462.95
141761,20306.49
141762,20303.4
141763,20301.77
141764,12701.48
141765,20295.27
141766,17042.83
141767,19700.4
141768,20477.79
141769,20270.81
141770,14856.0
141771,13419.17
141772,19119.67
141773,16935.18
141774,19016.05
141775,17070.93
141776,20216.83
141777,16903.55
141778,17131.53
141779,20192.29
141780,16237.37
141781,14128.99
141782,13386.5
141783,15408.68
141784,20115.5
141785,13061.3
141786,20297.67
141787,20092.68
141788,20284.6
141789,16380.62
141790,17014.2
141791,20056.76
141792,14421.62
141793,14565.3
141794,20039.57
141795,14062.77
141796,16833.81
141797,16834.05
141798,18357.64
141799,20008.69
141800,20008.0
141801,15942.18
141802,18858.4
141803,20003.13
141804,20000.5
141805,17906.81
141806,19990.0
141807,19981.8
141808,18857.84
141809,13255.99
141810,13643.21
141811,16802.77
141812,18840.16
141813,13521.81
141814,20159.27
141815,19959.03
141816,19958.23
141817,18127.86
141818,13025.6
141819,11513.0
141820,19939.1
141821,15023.09
141822,19935.22
141823,19934.36
141824,18784.91
141825,13237.0
141826,17835.75
141827,15417.16
141828,18845.63
141829,19898.5
141830,19892.47
141831,13576.5
141832,19880.72
141833,16799.8
141834,14771.59
141835,18690.8
141836,20053.45
141837,19847.89
141838,19835.99
141839,20034.09
141840,18535.85
141841,16769.38
141842,13894.22
141843,13152.65
141844,17109.7
141845,14349.1
141846,16682.44
141847,19996.02
141848,17919.54
141849,12879.89
141850,16639.18
141851,15887.1
141852,19984.62
141853,19972.48
141854,16307.3
141855,14071.4
141856,16707.7
141857,16660.33
141858,19721.53
141859,12916.69
141860,18628.81
141861,19691.22
141862,13158.43
141863,16378.29
141864,12939.01
141865,17935.56
141866,12553.17
141867,16803.0
141868,19655.34
141869,19653.4
141870,13488.0
141871,13488.0
141872,13488.0
141873,13488.0
141874,13488.0
141875,13488.0
141876,19649.39
141877,19644.79
141878,12899.94
141879,14650.25
141880,19624.44
141881,14255.4
141882,19616.6
141883,16469.92
141884,19593.48
141885,18470.36
141886,19568.7
141887,18463.8
141888,12848.0
141889,19555.33
141890,19550.92
141891,19548.24
141892,15489.09
141893,19541.23
141894,12620.0
141895,19538.49
141896,14300.46
141897,18401.74
141898,14339.6
141899,19517.86
141900,19515.57
141901,13679.1
141902,16677.68
141903,19492.7
141904,19486.05
141905,19484.68
141906,19480.4
141907,15540.82
141908,15978.65
141909,15479.47
141910,16435.69
141911,19434.61
141912,11996.14
141913,19423.51
141914,19409.54
141915,18125.0
141916,14147.1
141917,14240.38
141918,18469.15
141919,19380.26
141920,19380.07
141921,16543.3
141922,19374.95
141923,19369.61
141924,19366.8
141925,16244.94
141926,11937.43
141927,14403.68
141928,17111.3
141929,16029.91
141930,19303.29
141931,19302.32
141932,19299.87
141933,16558.58
141934,15446.43
141935,15851.92
141936,15968.15
141937,19267.07
141938,19261.96
141939,19444.44
141940,19251.4
141941,19101.95
141942,18185.46
141943,19431.19
141944,19429.86
141945,19232.6
141946,16987.35
141947,19212.43
141948,19195.3
141949,13746.6
141950,12213.3
141951,19185.22
141952,13539.87
141953,16227.45
141954,19175.05
141955,19167.87
141956,19155.9
141957,19139.8
141958,19132.12
141959,12158.09
141960,19123.91
141961,19122.08
141962,19052.25
141963,18189.65
141964,11796.11
141965,13356.23
141966,19254.41
141967,19059.57
141968,18117.73
141969,19054.47
141970,14685.84
141971,19050.21
141972,13522.22
141973,18905.29
141974,19038.49
141975,19034.56
141976,19031.51
141977,19031.4
141978,17016.51
141979,12657.96
141980,17078.67
141981,18100.9
141982,12628.0
141983,12628.0
141984,19011.55
141985,19009.75
141986,18975.09
141987,17037.34
141988,18968.55
141989,19146.39
141990,18955.83
141991,13437.26
141992,18953.55
141993,12693.42
141994,18948.62
141995,18922.98
141996,12027.91
141997,15692.67
141998,18019.53
141999,19104.14
142000,18912.39
142001,11971.05
142002,18907.2
142003,18006.16
142004,11991.4
142005,11846.12
142006,18871.9
142007,16948.36
142008,19051.39
142009,19049.73
142010,11869.91
142011,17959.83
142012,11959.36
142013,17959.62
142014,11911.44
142015,13930.56
142016,16912.13
142017,11842.89
142018,18825.82
142019,11926.77
142020,11828.21
142021,11865.09
142022,11810.1
142023,12353.09
142024,11902.5
142025,11994.55
142026,18801.3
142027,14991.57
142028,18784.92
142029,18762.06
142030,14287.63
142031,13662.54
142032,18084.47
142033,18746.79
142034,11776.32
142035,15986.78
142036,12632.49
142037,18706.09
142038,12416.5
142039,13056.8
142040,18693.59
142041,18692.54
142042,16827.17
142043,18684.1
142044,13473.16
142045,15708.96
142046,12118.08
142047,11690.74
142048,12379.62
142049,15354.9
142050,18652.37
142051,18650.04
142052,11735.26
142053,18642.37
142054,15467.86
142055,18191.67
142056,14490.0
142057,15224.55
142058,11733.6
142059,11721.45
142060,18594.92
142061,11726.93
142062,15543.67
142063,18574.44
142064,18566.55
142065,18524.53
142066,11669.38
142067,15349.02
142068,16871.37
142069,18509.1
142070,18507.75
142071,18496.19
142072,12393.19
142073,18477.13
142074,15344.92
142075,17523.94
142076,18447.9
142077,14681.0
142078,14679.25
142079,13353.38
142080,18415.19
142081,18412.74
142082,13107.34
142083,18393.05
142084,17683.14
142085,18380.71
142086,11540.08
142087,15262.07
142088,18343.74
142089,13866.34
142090,14423.07
142091,15317.89
142092,18518.99
142093,18309.78
142094,18299.19
142095,12655.7
142096,18290.2
142097,18287.09
142098,12157.29
142099,18258.5
142100,18251.88
142101,15346.09
142102,11794.5
142103,12545.5
142104,11451.99
142105,18229.58
142106,11406.89
142107,16157.36
142108,15394.86
142109,15687.19
142110,18207.0
142111,16561.57
142112,16382.51
142113,12138.53
142114,12138.53
142115,12138.53
142116,12308.7
142117,18169.42
142118,14469.5
142119,10675.0
142120,14864.37
142121,18150.35
142122,16882.95
142123,18128.53
142124,18113.23
142125,14020.93
142126,18106.93
142127,13334.0
142128,12368.36
142129,11517.82
142130,18088.24
142131,18082.78
142132,16142.16
142133,11952.2
142134,16033.59
142135,11851.25
142136,18217.44
142137,18032.4
142138,16179.93
142139,11055.48
142140,11289.35
142141,11334.08
142142,18011.49
142143,12219.14
142144,11889.93
142145,15203.64
142146,17974.89
142147,18146.73
142148,15173.74
142149,17947.37
142150,17938.98
142151,17935.07
142152,17935.03
142153,13216.83
142154,14276.7
142155,16155.11
142156,17919.4
142157,17912.17
142158,18090.0
142159,18080.65
142160,16815.3
142161,17888.72
142162,11845.16
142163,17888.63
142164,17887.37
142165,14763.75
142166,17878.53
142167,17877.27
142168,13210.38
142169,17857.18
142170,17855.75
142171,17846.1
142172,11133.97
142173,14729.8
142174,11807.73
142175,17823.91
142176,17822.14
142177,17976.46
142178,14518.95
142179,12441.1
142180,12915.79
142181,17955.8
142182,17954.54
142183,16481.33
142184,17766.42
142185,17937.8
142186,14399.43
142187,17745.06
142188,17051.96
142189,17038.74
142190,17722.18
142191,17718.64
142192,17706.92
142193,17691.2
142194,13810.28
142195,13971.0
142196,17847.64
142197,11146.13
142198,11121.12
142199,14464.78
142200,12664.9
142201,11586.47
142202,17633.36
142203,17782.25
142204,16435.47
142205,12591.88
142206,11710.22
142207,17595.47
142208,17588.2
142209,17580.29
142210,14242.22
142211,14000.0
142212,16898.14
142213,12648.0
142214,17558.2
142215,14081.51
142216,15814.84
142217,12577.5
142218,17540.6
142219,17539.66
142220,16881.92
142221,17529.21
142222,17526.48
142223,17525.93
142224,17518.6
142225,14781.76
142226,13820.01
142227,13717.85
142228,17510.88
142229,17510.87
142230,12384.0
142231,12826.0
142232,17497.04
142233,15536.17
142234,17490.68
142235,13505.5
142236,13720.13
142237,17469.36
142238,17466.13
142239,17460.48
142240,12166.7
142241,17235.24
142242,14679.5
142243,17432.94
142244,11743.23
142245,17593.49
142246,17416.69
142247,17412.8
142248,17410.2
142249,14306.31
142250,17387.5
142251,10988.54
142252,11789.22
142253,17355.08
142254,11461.57
142255,16812.58
142256,17318.62
142257,17314.77
142258,17303.67
142259,17292.63
142260,17464.29
142261,17287.28
142262,17280.0
142263,14426.93
142264,13030.51
142265,17450.29
142266,16697.48
142267,17263.7
142268,17258.25
142269,17251.2
142270,17251.03
142271,17246.78
142272,11149.21
142273,17000.0
142274,16292.64
142275,14990.06
142276,10995.89
142277,10991.0
142278,13616.23
142279,17224.3
142280,17224.21
142281,11196.0
142282,17213.08
142283,17209.58
142284,12145.08
142285,14880.54
142286,12348.0
142287,17201.6
142288,17200.07
142289,14255.4
142290,16393.67
142291,14498.07
142292,15268.6
142293,17156.54
142294,17156.55
142295,17322.26
142296,14414.08
142297,17138.66
142298,17137.49
142299,17136.0
142300,16579.45
142301,17109.9
142302,17105.41
142303,11718.96
142304,15739.37
142305,12836.15
142306,11394.8
142307,16633.97
142308,16642.21
142309,17061.66
142310,14287.64
142311,17058.3
142312,17053.76
142313,17046.53
142314,17039.73
142315,17025.69
142316,11188.2
142317,17020.73
142318,15531.42
142319,17013.83
142320,17004.67
142321,17001.44
142322,17000.66
142323,16974.36
142324,15789.65
142325,11981.97
142326,16953.6
142327,16925.86
142328,16911.95
142329,13419.5
142330,16903.7
142331,16899.42
142332,16896.32
142333,11495.67
142334,14196.77
142335,16436.45
142336,14884.25
142337,10685.84
142338,16876.68
142339,12098.86
142340,12688.65
142341,12072.0
142342,10908.01
142343,10908.0
142344,16859.85
142345,16858.49
142346,13426.57
142347,11617.7
142348,16851.7
142349,11282.27
142350,16392.0
142351,16832.77
142352,16374.18
142353,13488.0
142354,11665.53
142355,16992.22
142356,13752.5
142357,10872.78
142358,16794.4
142359,16785.21
142360,16779.28
142361,16942.92
142362,12225.51
142363,16323.93
142364,11215.56
142365,15314.24
142366,16742.68
142367,16731.1
142368,16730.05
142369,16729.41
142370,11316.42
142371,16713.0
142372,11133.7
142373,16696.38
142374,13857.87
142375,12242.35
142376,16687.23
142377,16685.7
142378,16683.3
142379,16849.78
142380,16679.25
142381,16663.74
142382,16651.55
142383,16647.87
142384,10458.74
142385,16073.41
142386,12086.1
142387,16796.51
142388,16624.28
142389,11362.2
142390,16604.51
142391,16604.5
142392,13955.21
142393,14514.45
142394,13942.95
142395,16734.93
142396,14611.58
142397,16566.73
142398,16549.85
142399,16539.41
142400,10770.34
142401,16698.02
142402,13763.89
142403,16692.95
142404,16526.9
142405,16524.86
142406,16689.2
142407,14849.91
142408,11981.01
142409,11591.85
142410,13211.84
142411,16516.21
142412,10365.12
142413,15959.42
142414,16479.38
142415,16472.61
142416,10425.4
142417,13289.5
142418,16467.42
142419,13965.6
142420,16458.69
142421,16616.56
142422,16447.18
142423,11057.61
142424,16438.16
142425,16435.4
142426,16598.65
142427,16427.77
142428,16419.81
142429,16419.46
142430,16417.96
142431,16412.31
142432,16411.6
142433,14642.4
142434,13688.11
142435,14256.63
142436,16386.4
142437,16376.46
142438,12200.75
142439,11622.89
142440,15047.51
142441,11101.32
142442,11937.16
142443,13338.86
142444,16521.99
142445,16521.52
142446,16347.98
142447,12042.04
142448,16123.15
142449,16110.14
142450,11574.85
142451,16322.92
142452,12626.59
142453,15860.41
142454,13645.48
142455,16310.78
142456,13039.91
142457,13604.7
142458,11044.34
142459,14485.76
142460,13017.71
142461,14265.93
142462,16425.86
142463,12536.25
142464,16258.95
142465,16257.63
142466,15284.5
142467,16245.45
142468,16244.12
142469,13090.34
142470,13488.92
142471,16229.95
142472,13440.55
142473,16211.02
142474,16204.03
142475,10178.37
142476,12187.55
142477,15669.7
142478,12435.52
142479,10537.4
142480,13576.56
142481,16183.6
142482,11686.0
142483,12425.39
142484,13478.7
142485,16170.91
142486,15264.67
142487,16325.94
142488,13456.82
142489,14116.1
142490,13437.17
142491,15464.55
142492,10729.88
142493,15891.97
142494,11898.0
