FMID,MarketName,street,city,County,State,zip,x,y,Website,Facebook,Twitter,Youtube,OtherMedia,Organic,Tofu,Bakedgoods,Cheese,Crafts,Flowers,Eggs,Seafood,Herbs,Vegetables,Honey,Jams,Maple,Meat,Nursery,Nuts,Plants,Poultry,Prepared,Soap,Trees,Wine,Coffee,Beans,Fruits,Grains,Juices,Mushrooms,PetFood,WildHarvested,updateTime,Location,Credit,WIC,WICcash,SFMNP,SNAP,Season1Date,Season1Time,Season2Date,Season2Time,Season3Date,Season3Time,Season4Date,Season4Time
1004141,San Juan Farmers Market,"Courthouse Parking Lot, 1st Street",Friday Harbor,San Juan,Washington,98250,-123.067,48.5394,,,,,,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009,,N,N,N,N,N,,,,,,,,
1008601,San Juan Island Farmers Market,150 Nichols Street,Friday Harbor,San Juan,Washington,98250,-123.016215,48.533741,http://www.sjifarmersmarket.com,https://www.facebook.com/pages/SJI-Farmers-Market/114942481856978,,,,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,N,N,Y,N,6/28/2016 10:47:35 AM,,Y,Y,Y,Y,Y,01/05/2013 to 12/21/2013,Sat: 10:00 AM-1:00 PM;,,,,,,
1002736,San Leandro Certified Farmers' Market at Bayfair Center,"Bayfair Center, 15555 East 14th Street",San Leandro,Alameda,California,95678,-122.125338,37.701505,http://www.cafarmersmkts.com/markets/category/bayfair,https://www.facebook.com/BayfairFarmersMkt,https://twitter.com/cafarmersmkts,,http://www.pinterest.com/cafarmersmkts/,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,N,N,Y,Y,N,N,Y,Y,Y,Y,Y,N,N,4/1/2014 6:28:31 PM,Private business parking lot,Y,Y,N,Y,Y,01/01/2014 to 12/31/2014,Sun: 9:00 AM-1:00 PM;,,,,,,
1005888,San Lorenzo FM,Hesperian Blvd. And Paso Grande St.,San Lorenzo,Alameda,California,,-122.127,37.6794,,,,,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,6/27/2013 1:09:53 PM,,Y,Y,N,Y,Y,,,,,,,,
1010902,San Luis Obispo Certified Farmers' Market ,3889 Long Street,San Luis Obispo ,San Luis Obispo,California,93401,-120.67078,35.247382,http://www.sloccfm.com,https://www.facebook.com/sloccfm,@sloccfm,,Instagram @sloccfm,-,N,Y,N,N,Y,Y,N,N,Y,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,Y,N,Y,N,N,N,3/10/2015 7:14:30 PM,,Y,N,N,N,N,01/01/2015 to 12/31/2015,Sun: 10:00 AM-1:00 PM;,,,,,,
1009025,San Marcos Certified Farmers' Market,1020 San Marcos Blvd,San Marcos ,San Diego,California,92078,-117.190931,33.135686,http://www.sdfarmbureau.org,https://www.facebook.com/SanMarcosFarmersMarket,,,,Y,N,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,N,N,Y,Y,N,Y,Y,Y,N,N,N,Y,N,Y,N,N,Y,6/27/2016 3:20:26 PM,,Y,Y,Y,Y,Y,01/01/2016 to 12/31/2016,Sun: 11:00 AM-3:00 PM;,,,,,,
1004612,San Marcos/New Braunfels Farmers Market Association,104 C.M. Allen Parkway,San Marcos,Hays,Texas,78666,-97.937531,29.881728000000006,http://www.sanmarcosfarmersmarket.com,https://www.facebook.com/smtxfarmersmarket,,,,-,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,6/12/2013 2:36:14 PM,Private business parking lot,Y,N,N,N,N,,,,,,,,
1004613,San Marcos/New Braunfels Farmers Market Association,100 San Antonio st,San Marcos,Hays,Texas,78666,-97.940672,29.882251,http://www.sanmarcosfarmersmarket.com,https://www.facebook.com/smtxfarmersmarket,,,,-,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,6/12/2013 2:07:50 PM,Closed-off public street,N,N,N,N,N,,,,,,,,
1011494,San Mateo @ 25th Ave. Certified Farmers' Market,25th Ave. and Hacienda St.,San Mateo,San Mateo,California,94403,-122.309607,37.543848,http://pcfma.org,facebook.com/25thAveFarmersMarket,twitter.com/PacCoastFarmers,,instagram.com/pcfma,N,N,N,N,N,N,Y,Y,N,Y,Y,N,N,N,N,Y,N,N,Y,N,N,N,N,N,Y,N,N,N,N,N,7/23/2015 11:46:14 AM,,Y,Y,N,Y,Y,05/05/2015 to 10/13/2015,Tue: 4:00 PM-7:30 PM;,,,,,,
1007859,San Mateo Event Center CFM,"2495 South Delaware Street, San Mateo Event Center",San Mateo,San Mateo County,California,,-122.303,37.546,,,,,,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2011,,N,N,N,N,N,,,,,,,,
1007257,San Miguel Farmers Market,Mission & 10th,Paso Robles,San Luis Obispo,California,93446,-120.697,35.7477,,,,,,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009,,N,N,N,N,N,,,,,,,,
1011355,San Pablo Farmers' Market,13831 San Pablo Ave.,San Pablo ,Contra Costa,California,,-122.3411614,37.9586052,http://www.pcfma.org,https://www.facebook.com/SanPabloFarmersMarket,,,,Y,N,Y,N,N,N,N,N,Y,Y,Y,N,N,N,N,Y,N,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,7/14/2015 11:45:06 AM,,Y,Y,N,N,Y,06/06/2015 to 09/26/2015,Sat: 10:00 AM-2:00 PM;,,,,,,
1001205,San Rafael Downtown Farmers Market,4th & B Streets,San Rafael,Marin,California,94915,-122.529,37.9733,http://www.sanrafaelmarket.org,https://www.facebook.com/MarinFarmersMarkets?rf=410121749012300,,,,-,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N,6/12/2013 12:40:49 PM,Closed-off public street,N,Y,N,N,Y,04/04/2013 to 09/26/2013,Thu: 6:00 PM-9:00 PM;,,,,,,
1009438,San Ramon Farmers Market ,2680 Bishop Drive,San Ramon,,California,94583,-121.961,37.7636,http://www.sanramonfarmersmarket.wordpress.com/,https://www.facebook.com/SanRamonFarmersMarket,,,,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2013,,Y,N,N,N,N,,,,,,,,
1002238,Sanbornton Farmer's Market,Route 132,Sanbornton,Belknap,New Hampshire,03269,-71.60457209999998,43.5349568,http://www.lanetavern.org,,,,,Y,N,Y,N,Y,N,Y,N,Y,Y,Y,N,Y,Y,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,4/30/2012 8:31:09 PM,Other,Y,N,N,N,N,June to October,Fri:3:00 PM - 6:00 PM;,,,,,,
1010075,Sand Springs Farmers Market,101 E Broadway St,Sand Springs,Tulsa,Oklahoma,74063,-96.108644,36.139906,,https://www.facebook.com/sandspringsfarmersmarket,,,,-,N,N,N,Y,N,N,N,N,Y,N,Y,N,N,N,N,N,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,5/1/2014 11:56:58 AM,Local government building grounds,N,N,N,N,N,06/07/2014 to 08/30/2014,Sat: 8:00 AM-12:00 PM;,,,,,,
1003047,Sandhill Farmers Market,900 Clemson Road,Columbia,Richland,South Carolina,29229,-80.875812,34.132215,http://www.clemson.edu/public/rec/sandhill/programs/market/,https://www.facebook.com/SandhillRec,,,,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,N,N,N,Y,Y,N,Y,Y,N,8/6/2014 12:03:48 PM,Federal/State government building grounds,Y,Y,Y,Y,Y,05/06/2014 to 11/25/2014,Tue: 2:00 PM-7:00 PM;,,,,,,
1006639,Sandhills Farmers Green Market,1 Village Green Rd West,Pinehurst,Moore,North Carolina,28374,-79.468467,35.194695,http://www.sandhillsfarmersmarket.com,www.facebook.com/SFGMarket,,,,-,N,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,N,Y,Y,N,N,N,Y,N,N,N,N,N,6/12/2013 2:36:29 PM,Other,Y,N,N,N,N,05/04/2013 to 09/28/2013,Sat: 10:00 AM-1:00 PM;,,,,,,
1006640,Sandhills Farmers Green Market,Rattlesnake Trail/Woods Rd,Pinehurst,Moore,North Carolina,28374,-79.46481899999998,35.205461,http://www.sandhillsfarmersmarket.com,www.facebook.com/SFGMarket,,,,-,N,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,N,Y,Y,N,N,N,Y,N,N,N,N,N,6/12/2013 2:31:37 PM,Other,Y,N,N,N,N,04/10/2013 to 09/25/2013,Wed: 3:00 PM-6:00 PM;,,,,,,
1000289,Sandusky Farmers Market,corner of M-46 and Washington Street.,Sandusky,Sanilac,Michigan,48471,-82.8337,43.4212,,,,,,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Jun 16 2010  1:36PM,,N,N,N,N,N,,,,,,,,
1001897,Sandwich Farmers Market,Town  Green,Sandwich,Carroll,New Hampshire,03227,-71.43870600000002,43.80935,,,,,,Y,N,Y,Y,N,Y,Y,Y,Y,Y,N,N,Y,Y,N,N,N,N,Y,N,N,Y,N,Y,Y,N,N,N,N,N,3/31/2014 7:34:32 PM,Other,Y,N,N,N,N,06/07/2014 to 10/11/2014,Sat: 9:00 AM-12:00 PM;,06/05/2013 to 10/16/2013,Wed: 4:00 AM-7:00 PM;,,,,
1002903,Sandwich Farmers Market,Route 6A Village Green,Sandwich,Barnstable,Massachusetts,02563,-70.493,41.7535,http://www.sandwichfarmersmarket.com,,,,,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Apr 22 2010 11:25AM,,N,N,N,N,N,,,,,,,,
1008293,Sandy Hook Organic Farmers Market,Wasserman Way,Newtown,Fairfield,Connecticut,06470,-73.2724625,41.4064404,http://www.localharvest.org/thefarmersfarketatfairfieldhills/,https://www.facebook.com/pages/The-Farmers-Market-at-Fairfield-Hills/151736074898970,,,,Y,N,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,N,N,N,N,N,Y,N,N,N,N,N,6/20/2013 6:18:24 PM,Local government building grounds,Y,Y,N,Y,N,06/18/2013 to 10/15/2013,Tue: 2:00 PM-6:00 PM;,,,,,,
1007792,Sandy River Farmers Market,Front Street,Farmington,Franklin,Maine,04938,-70.1528,44.6696,http://www.SandyRiverFarmersMarket.com,,,,,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Jun  2 2010 10:57AM,,N,N,N,N,N,,,,,,,,
1002437,Sandy Springs Farmers Market,"235 Sandy Springs Circle NW, Parking lot of Former Target",Sandy Springs,,Georgia,30328,-84.3838,33.9185,http://www.sandyspringsfarmersmarket.com,,,,,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009,,N,N,N,N,N,,,,,,,,
1001092,Sanford Farmers Market,Long Branch Saloon parking lot,Sanford,midland,Michigan,48657,-84.3706,43.6796,,,,,,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009,,N,N,N,N,N,,,,,,,,
1006060,Sanford Farmers Market,150 E. 1st St. (Magnolia Square),Sanford,Seminole,Florida,32771,-81.267,28.8116,http://www.SanfordFLFarmersMarket.com,,,,,Y,N,Y,N,Y,N,Y,N,Y,Y,Y,Y,Y,N,N,Y,Y,N,Y,Y,Y,N,Y,N,Y,Y,Y,N,Y,N,6/27/2016 2:11:26 PM,,Y,N,N,N,N,01/01/2016 to 12/31/2016,Sat: 10:00 AM-3:00 PM;,,,,,,
1010950,Sanford Farmers' Market - Saturday,919 Main Street,Sanford,York,Maine,04073,-70.774635,43.438702,http://www.sanfordfarmersmarket.org/,https://www.facebook.com/SanfordFarmersMarket,https://twitter.com/SanfrdFarmrsMkt,,,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,3/23/2015 12:15:55 PM,,Y,Y,Y,N,Y,05/02/2015 to 10/31/2015,Sat: 8:00 AM-12:00 PM;,,,,,,
1012099,Sanford Farmers' Market - Wednesday,919 Main Street,Sanford Maine,York,Maine,04073,-70.774675,43.438742,http://www.sanfordfarmersmarket.org/,https://www.facebook.com/SanfordFarmersMarket/,https://twitter.com/sanfrdfarmrsmkt,,,-,N,Y,Y,Y,N,Y,N,Y,Y,N,Y,Y,Y,N,N,Y,Y,N,Y,N,N,N,N,Y,N,Y,Y,N,N,6/29/2016 10:29:28 AM,,Y,Y,Y,N,Y,05/04/2016 to 10/26/2016,Wed: 12:00 PM-4:00 PM;,,,,,,
1005452,Sanford Farms Amsterdam Farmers Market,"Sanford Farms, Route 30",Amsterdam,Montgomery,New York,12010,-74.185102,42.959257,http://www.fultonmontgomeryfarmersmarket.org,https://www.facebook.com/fultonmontgomeryfarmersmarket,,,,N,N,Y,N,N,Y,Y,N,N,Y,N,Y,Y,N,N,N,Y,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,3/29/2014 12:08:40 AM,Local government building grounds,Y,Y,N,Y,Y,05/14/2014 to 10/15/2014,Wed: 3:00 PM-6:00 PM;,,,,,,
1000593,Sanger Farmers' Market & Street Faire,7th and N Streets,Sanger,Fresno,California,93657,-119.557378,36.70633400000001,,,,,,-,N,N,N,Y,N,N,N,Y,Y,Y,Y,N,N,N,N,N,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,3/31/2014 6:49:04 PM,Closed-off public street,N,Y,Y,Y,N,09/06/2014 to 09/27/2014,Sat: 5:00 PM-9:00 PM;,,,,,,
1010514,Sanibel Island Farmers Market,800 Dunlop Road,Sanibel,Lee,Florida,33957,-82.073654,26.440936,http://BuyLocalLee.com,Facebook.com/SanibelIslandFarmersMarket,,,,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,Y,Y,Y,Y,N,Y,N,Y,Y,N,N,Y,Y,8/19/2014 10:41:38 AM,,Y,N,N,N,N,10/05/2014 to 04/26/2015,Sun: 8:00 AM-1:00 PM;,,,,,,
1011272,Sankofa Fresh Stop,5029 St Claude Ave,New Orleans,Orleans,Louisiana,70117,-90.021388,29.962835,http://sanokfanola.org,sankofanola,sankofanola,sankofanola,"https://www.youtube.com/user/SankofaNOLA, http://www.sankofanola.org/#!blogger-feed/ct4p",-,N,N,N,N,Y,N,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,N,Y,N,Y,N,Y,N,N,N,N,N,6/23/2015 2:22:41 PM,,Y,Y,N,Y,Y,,Thu: 4:00 AM-7:00 AM;Sat: 10:00 AM-1:00 PM;,,,,,,
1012251,Sankofa World Market,275 Elmwood Ave,Providence,Providence,Rhode Island,02907,-71.4259842,41.8050532,https://www.facebook.com/SankofaPVD/,https://www.facebook.com/SankofaPVD/,SankofaPVD,,Instagram: SankofaPVD,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,Y,N,N,Y,Y,N,N,N,N,Y,N,Y,N,N,N,7/5/2016 3:13:33 PM,,Y,Y,Y,Y,Y,06/29/2016 to 10/05/2016,Wed: 2:00 PM-6:00 PM;,,,,,,
1008976,Santa  Rosa Original Certified Farmers Market,50 Mark West Springs Road  Wells Fargo Center for the Arts,Santa Rosa,Sonoma,California,95403,-122.7144314,38.4404674,http://www.thesantarosafarmersmarket.com,https://www.facebook.com/pages/Santa-Rosa-Farmers-Market/211418155616864,https://twitter.com/SantaRosaFrmMkt,,,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,N,Y,N,N,Y,N,N,N,N,N,3/13/2014 4:29:10 PM,Private business parking lot,Y,Y,N,Y,Y,01/01/2013 to 12/31/2013,Wed: 8:30 AM-12:00 PM;Sat: 8:30 AM-1:00 PM;,,,,,,
1006691,Santa Barbara Farmers Market,600 Santa Barbara St.,Santa Barbara,Santa Barbara,California,93103,-119.695,34.4199,http://www.sbfarmersmarket.org,,,,,Y,N,Y,Y,N,Y,N,Y,Y,Y,Y,Y,N,Y,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,1/14/2012 4:29:04 PM,Private business parking lot,N,Y,N,Y,N,January to December,Sat:8:30 am - 1:00 pm;,,,,,,
1006692,Santa Barbara Farmers Market,600 State Street,Santa Barbara,Santa Barbara,California,93103,-119.697,34.4177,http://www.sbfarmersmarket.org,,,,,Y,N,Y,Y,N,Y,N,Y,Y,Y,Y,Y,N,Y,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,1/14/2012 4:29:04 PM,Closed-off public street,N,Y,N,Y,N,January to December,Tue:4:00 pm - 7:30 pm;,,,,,,
1006693,Santa Barbara Farmers Market,7004 Marketplace Drive,Goleta,Santa Barbara,California,93105,-119.872,34.4293,http://www.sbfarmersmarket.org,,,,,Y,N,Y,Y,N,Y,N,Y,Y,Y,N,Y,N,Y,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,1/14/2012 4:29:04 PM,Private business parking lot,N,Y,N,Y,N,January to December,sun:10:00 am - 2:00 pm;,,,,,,
1000007,Santa Barbara La Cumbre Farmers Market,110 South Hope Avenue,Santa Barbara,Santa Barbara,California,93101,-119.747,34.4378,http://www.sbfarmersmarket.org,,,,,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009,,N,N,N,N,N,,,,,,,,
1007353,Santa Clara Farmers' Market,Jackson Street at Homestead Road,Santa Clara,Santa Clara,California,95050,-121.9464195,37.3479946,http://www.urbanvillageonline.com,,,,,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,5/1/2012 5:58:44 PM,Closed-off public street,Y,Y,Y,Y,N,January to December,Sat:9:00 AM - 1:00 PM;,,,,,,
1011459,Santa Clara Valley Medical Center Farmers' Market,751 South Bascom,San Jose,Santa Clara,California,,-121.9328811,37.3128688,http://www.pcfma.org,www.facebook.com/SCVMCFarmersMarket,www.twitter.com/PacCoastFarmers,,,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,Y,N,N,N,N,N,7/20/2015 2:55:08 PM,,Y,Y,N,N,Y,05/13/2015 to 11/04/2015,Wed: 10:00 AM-2:00 PM;,,,,,,
1003834,Santa Clarita Certified Farmers' Market,26455 N. Rockwell Canyon Road,Santa Clarita,Ventura,California,91355,-119.050939,34.245836,http://www.vccfarmersmarkets.com,https://www.facebook.com/vccfm,,,,Y,N,Y,Y,N,Y,Y,N,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,N,N,N,Y,N,Y,N,N,N,4/4/2014 11:08:24 AM,Other,Y,Y,N,Y,Y,01/01/2013 to 12/31/2013,Sun: 8:30 AM-12:00 PM;,,,,,,
1005281,Santa Cruz Farmers' Market,Cedar St & Lincoln St.,Santa Cruz,Santa Cruz,California,,-122.0270374,36.9724758,http://www.santacruzfarmersmarket.org,,,,,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,5/21/2012 4:00:14 PM,Other,Y,Y,N,Y,Y,January to December,Wed:1:30 pm - 6:30 PM;,,,,,,
1012188,Santa Cruz River Farmers' Market,100 S. Avenida del Convento,Tucson ,Pima,Arizona,85745,-110.985666,32.219909,http://communityfoodbank.org,https://www.facebook.com/SantaCruzRiverFarmersMarket/,https://twitter.com/SantaCruzRiver,,,Y,Y,Y,N,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,7/1/2016 2:14:15 PM,,Y,Y,Y,Y,Y,01/01/2016 to ,Thu: 4:00 PM-7:00 PM;,,,,,,
1006077,Santa Fe Farmers Market - Southside Market,Zafarano dr and San Ignacio rd,Santa Fe,Santa Fe,New Mexico,87507,-106.0157102,35.6445191,http://www.santafefarmersmarket.com,,,,,-,N,Y,N,N,Y,Y,N,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,5/18/2012 3:37:27 AM,Private business parking lot,Y,Y,Y,Y,Y,June to September,Tue:3:00 PM - 6:30 PM;,,,,,,
1006078,Santa Fe Farmers' Market,1607 Paseo de Peralta,Santa Fe,Santa Fe,New Mexico,87501,-105.9490908,35.68213379999999,http://www.santafefarmersmarket.com,,,,,Y,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,5/18/2012 4:05:21 AM,Other,Y,Y,Y,Y,Y,April to November,Tue:7:00 AM - 12:00 PM;Sat:7:00 AM - 12:00 PM;,December to March,Sat:8:00 AM - 1:00 PM;,,,,
1005824,Santa Maria CFM,Mervyns parking lot,Santa Maria,Santa Barbara,California,93444,-118.081,33.9039,,,,,,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009,,N,N,N,N,N,,,,,,,,
1001944,Santa Monica CFM,Santa Monica Airport,Santa Monica,Los Angeles,California,90401,-118.447,34.0172,http://www.farmersmarket.santamonica.org,,,,,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009,,N,N,N,N,N,,,,,,,,
1008567,Santa Monica Farmers Market - Saturday Downtown,Arizona Avenue @ 2nd through 4th Streets,Santa Monica,Los Angeles,California,90401,-118.498173,34.01658,http://www.smgov.net/Portals/FarmersMarket/,https://www.facebook.com/SantaMonicaFarmersMarkets,https://twitter.com/smfms,,www.instagram.com/smfms,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,Y,3/18/2014 7:01:57 PM,Closed-off public street,Y,Y,N,Y,Y,01/01/2014 to 12/31/2014,Sat: 8:30 AM-1:00 PM;,,,,,,
1008570,Santa Monica Farmers Market - Saturday Virginia Avenue Park,2200 Virginia Avenue,Santa Monica,Los Angeles,California,90404,-118.467682,34.02075,http://www.smgov.net/Portals/Farmers_Market/,https://www.facebook.com/santamonicafarmersmarkets,https://twitter.com/smfms,,www.instagram.com/smfms,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,N,Y,N,Y,Y,Y,N,Y,Y,N,N,3/18/2014 7:05:55 PM,Local government building grounds,Y,Y,N,Y,Y,01/01/2014 to 12/31/2014,Sat: 8:00 AM-1:00 PM;,,,,,,
1003123,Santa Monica Farmers Market - Sunday Main Street,2640 Main Street,Santa Monica,Los Angeles,California,90405,-118.483303,34.002261,http://www.farmersmarket.smgov.net,https://www.facebook.com/SantaMonicaFarmersMarkets,https://twitter.com/smfms,,www.instagram.com/smfms,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,N,N,Y,Y,Y,N,Y,N,N,N,3/18/2014 7:04:44 PM,Private business parking lot,Y,Y,N,Y,Y,01/01/2014 to 12/31/2014,Sun: 9:30 AM-1:00 PM;,,,,,,
1008564,Santa Monica Farmers Market - Wednesday Downtown,Arizona Avenue @ Ocean Ave through 4th St,Santa Monica,Los Angeles,California,90401,-118.498173,34.01658,http://www.smgov.net/portals/farmersmarket/,https://www.facebook.com/SantaMonicaFarmersMarkets,https://twitter.com/smfms,,www.instagram.com/smfms,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,3/18/2014 7:02:57 PM,Closed-off public street,Y,Y,N,Y,Y,01/01/2014 to 12/31/2014,Wed: 8:30 AM-1:30 PM;,,,,,,
1003038,Santa Paula CFM,Hallock and Telegraph,Santa Paula,Ventura,California,93013,-119.106,34.3817,,,,,,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009,,N,N,N,N,N,,,,,,,,
1009690,Santa Rosa Community Farmers Market at the Veterans Building,1351 Maple Drive,Santa Rosa ,Sonoma,California,95404,-122.700228,38.434472,http://www.communityfarmersmarkets.com,https://www.facebook.com/santarosacommunityfarmersmarket,,,Instagram communitymarkets,-,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,N,3/31/2014 7:58:28 PM,Local government building grounds,Y,Y,Y,Y,Y,01/01/2014 to 12/31/2014,Wed: 9:00 AM-1:00 PM;Sat: 8:30 AM-1:00 PM;,,,,,,
1010161,Santa Rosa Downtown Market (Wednesday Night Market),Fourth Street at D Street,Santa Rosa,Sonoma,California,95404,-122.7124017,38.4412146,http://www.srdowntownmarket.com/,https://www.facebook.com/pages/Santa-Rosa-Downtown-Market-Wednesday-Night-Market/293742913694,https://twitter.com/SRDtownMarket,,,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,5/19/2014 11:32:28 AM,,Y,N,N,N,N,05/07/2014 to 08/27/2014,Wed: 5:00 PM-8:30 PM;,,,,,,
1011160,Santa Rosa Farmers Market,5400 Limbaugh Lane,Pace,Santa Rosa,Florida,32571,-87.1781691,30.594776300000003,,https://www.facebook.com/FarmersMarketSantaRosa,https://twitter.com/NWFLfarmersmkt,,https://instagram.com/nwflfarmersmkt/,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,5/13/2015 9:59:43 AM,,Y,Y,N,N,N,01/01/2015 to 12/31/2015,Sat: 8:00 AM-1:00 PM;,,,,,,
1004836,Santa Rosa Oakmont CFM,Bank Parking Lot,Santa Rosa,Sonoma,California,95409,-122.607,38.4414,,,,,,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009,,N,N,N,N,N,,,,,,,,
1011448,Santa Teresa Farmers' Market,Santa Teresa Blvd. and Camino Verde Dr.,San Jose,Santa Clara,California,,-121.8010961,37.2370797,http://www.pcfma.org,www.facebook.com/SantaTeresaFarmersMarket,www.twitter.com/PacCoastFarmers,,,Y,N,Y,Y,N,Y,Y,Y,N,Y,Y,N,N,N,N,Y,Y,Y,Y,N,Y,N,N,N,Y,N,N,Y,N,N,7/20/2015 2:09:08 PM,,Y,Y,N,N,Y,01/01/2015 to 12/31/2015,Sat: 10:00 AM-2:00 PM;,,,,,,
